sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_064,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_065,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_066,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_068,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_069,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_070,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_071,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_078,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_079,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_080,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_081,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_082,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_083,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_093,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m14,v080149_cat14_practice_family_cat14_pf_094,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_001,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_003,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_007,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_008,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_009,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_011,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_012,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_014,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_020,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_021,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_022,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_023,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_024,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_025,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_030,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_031,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_032,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_036,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_contrast_cat15_cs_037,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_002,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_005,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_006,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_009,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_011,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_012,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_016,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_017,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m16,v080149_cat16_practice_family_cat16_pf_022,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m17,v080149_cat17_contrast_cat17_cs_025,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
prompt_cue,raw_backtick_or_internal_label,b1_m17,v080149_cat17_contrast_cat17_cs_026,runtimeGuardAlreadyHandles,true,active-normal,,Active runtime display no longer exposes the static issue in normal practice.,Raw item text contains backtick or internal label pattern.
