queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-08852,v080149_cat11_collocation_coll_cat11_014,coll-cat11-014,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08853,v080149_cat11_collocation_coll_cat11_016,coll-cat11-016,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08854,v080149_cat11_collocation_coll_cat11_017,coll-cat11-017,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08855,v080149_cat11_collocation_coll_cat11_018,coll-cat11-018,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08856,v080149_cat11_collocation_coll_cat11_019,coll-cat11-019,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08857,v080149_cat11_collocation_coll_cat11_020,coll-cat11-020,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08858,v080149_cat11_collocation_coll_cat11_022,coll-cat11-022,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08859,v080149_cat11_collocation_coll_cat11_031,coll-cat11-031,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08860,v080149_cat11_collocation_coll_cat11_040,coll-cat11-040,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08861,v080149_cat11_collocation_coll_cat11_043,coll-cat11-043,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08862,v080149_cat11_collocation_coll_cat11_045,coll-cat11-045,b1_m11,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m11,b1-11,b1_m11,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08899,v080149_cat12_collocation_cat12_coll_012,cat12-coll-012,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08900,v080149_cat12_collocation_cat12_coll_013,cat12-coll-013,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08901,v080149_cat12_collocation_cat12_coll_029,cat12-coll-029,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08902,v080149_cat12_collocation_cat12_coll_034,cat12-coll-034,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08903,v080149_cat12_collocation_cat12_coll_036,cat12-coll-036,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08904,v080149_cat12_collocation_cat12_coll_037,cat12-coll-037,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08905,v080149_cat12_collocation_cat12_coll_038,cat12-coll-038,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08906,v080149_cat12_collocation_cat12_coll_039,cat12-coll-039,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08907,v080149_cat12_collocation_cat12_coll_040,cat12-coll-040,b1_m12,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m12,b1-12,b1_m12,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08939,v080149_cat13_collocation_cat13_coll_002,cat13-coll-002,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08940,v080149_cat13_collocation_cat13_coll_008,cat13-coll-008,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08941,v080149_cat13_collocation_cat13_coll_009,cat13-coll-009,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08942,v080149_cat13_collocation_cat13_coll_010,cat13-coll-010,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08943,v080149_cat13_collocation_cat13_coll_012,cat13-coll-012,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08944,v080149_cat13_collocation_cat13_coll_013,cat13-coll-013,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08945,v080149_cat13_collocation_cat13_coll_015,cat13-coll-015,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08946,v080149_cat13_collocation_cat13_coll_016,cat13-coll-016,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08947,v080149_cat13_collocation_cat13_coll_017,cat13-coll-017,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08948,v080149_cat13_collocation_cat13_coll_018,cat13-coll-018,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08949,v080149_cat13_collocation_cat13_coll_019,cat13-coll-019,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08950,v080149_cat13_collocation_cat13_coll_020,cat13-coll-020,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08951,v080149_cat13_collocation_cat13_coll_021,cat13-coll-021,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08952,v080149_cat13_collocation_cat13_coll_022,cat13-coll-022,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08953,v080149_cat13_collocation_cat13_coll_024,cat13-coll-024,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08954,v080149_cat13_collocation_cat13_coll_025,cat13-coll-025,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08955,v080149_cat13_collocation_cat13_coll_027,cat13-coll-027,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08956,v080149_cat13_collocation_cat13_coll_029,cat13-coll-029,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08957,v080149_cat13_collocation_cat13_coll_032,cat13-coll-032,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08958,v080149_cat13_collocation_cat13_coll_033,cat13-coll-033,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08959,v080149_cat13_collocation_cat13_coll_034,cat13-coll-034,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08960,v080149_cat13_collocation_cat13_coll_035,cat13-coll-035,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08961,v080149_cat13_collocation_cat13_coll_036,cat13-coll-036,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08962,v080149_cat13_collocation_cat13_coll_037,cat13-coll-037,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08963,v080149_cat13_collocation_cat13_coll_039,cat13-coll-039,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08964,v080149_cat13_collocation_cat13_coll_040,cat13-coll-040,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08965,v080149_cat13_collocation_cat13_coll_041,cat13-coll-041,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08966,v080149_cat13_collocation_cat13_coll_042,cat13-coll-042,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-08967,v080149_cat13_collocation_cat13_coll_043,cat13-coll-043,b1_m13,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m13,b1-13,b1_m13,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09073,v080149_cat16_collocation_cat16_coll_001,cat16-coll-001,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09074,v080149_cat16_collocation_cat16_coll_002,cat16-coll-002,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
rq-09075,v080149_cat16_collocation_cat16_coll_003,cat16-coll-003,b1_m16,docs/qa/v0.85.4_completion_gate_feedback_issues.csv,v0.85.4,feedback_mismatch_risk,Static check found missing or potentially mismatched answer/feedback fields.,found,b1_m16,b1-16,b1_m16,multiple_choice,selected_choice_value,,,,true,,replaced_v0_85_6a_2,,,explicit,high,ACTIVE_NEEDS_TARGETED_REPAIR,Active normal-practice candidate still has an unresolved targeted issue class.,Repair in a targeted content cleanup patch; do not rewrite in this queue-resolution pass.,high
