itemId,sourceFile,routeOrModule,itemType,currentPrompt,currentStimulus,currentAnswer,issueType,issueSeverity,reason,recommendedAction,normalPracticeEligible,reviewStatus
v080149_cat05_practice_family_cat05_pf_083,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Wann ist die ___?,Wann ist die ___?,Sicherheitsunterweisung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_practice_family_cat05_pf_085,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Bitte beachten Sie die richtige ___.,Bitte beachten Sie die richtige ___.,Reihenfolge,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_practice_family_cat05_pf_087,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Ich übernehme heute mehr ___.,Ich übernehme heute mehr ___.,Verantwortung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_practice_family_cat05_pf_089,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Habe ich Anspruch ___ Urlaub?,Habe ich Anspruch ___ Urlaub?,auf,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_practice_family_cat05_pf_091,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Man muss die Kündigungsfrist ___.,Man muss die Kündigungsfrist ___.,beachten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_practice_family_cat05_pf_094,content/b1-m05-first-day-contract-basics.js,b1_m05,vocab_cloze,Bitte kommen Sie morgen ___.,Bitte kommen Sie morgen ___.,rechtzeitig,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_wortschatz_cat05_w_093,content/b1-m05-first-day-contract-basics.js,b1_m05,multiple_choice,Welches Wort passt? office,,das Büro,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat05_wortschatz_cat05_w_116,content/b1-m05-first-day-contract-basics.js,b1_m05,multiple_choice,Welches Wort passt? bring along,,mitbringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_collocation_cat06_coll_018,content/b1-m06-sick-leave.js,b1_m06,multiple_choice,Welche Kollokation passt? describe symptoms,Welche Kollokation passt? describe symptoms,Symptome beschreiben,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_collocation_cat06_coll_024,content/b1-m06-sick-leave.js,b1_m06,multiple_choice,Welche Kollokation passt? have diarrhoea,Welche Kollokation passt? have diarrhoea,Durchfall haben,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_collocation_cat06_coll_032,content/b1-m06-sick-leave.js,b1_m06,multiple_choice,Welche Kollokation passt? bring the insurance card,Welche Kollokation passt? bring the insurance card,die Versichertenkarte mitbringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_001,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich möchte mich ___.,Ich möchte mich ___.,krankmelden,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_002,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bin heute ___ und kann nicht kommen.,Ich bin heute ___ und kann nicht kommen.,krank,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_006,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich kann heute nicht zur Arbeit ___.,Ich kann heute nicht zur Arbeit ___.,kommen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_007,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich kann heute nicht am Kurs ___.,Ich kann heute nicht am Kurs ___.,teilnehmen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_008,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich fehle heute wegen ___.,Ich fehle heute wegen ___.,Krankheit,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_011,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich sage der Kursleitung ___.,Ich sage der Kursleitung ___.,Bescheid,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_013,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich ___ den Arbeitgeber.,Ich ___ den Arbeitgeber.,informiere,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_015,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bin bis Freitag ___.,Ich bin bis Freitag ___.,krankgeschrieben,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_017,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich muss die AU ___.,Ich muss die AU ___.,einreichen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_018,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich reiche die Bescheinigung ___.,Ich reiche die Bescheinigung ___.,nach,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_023,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich rufe in der Praxis ___.,Ich rufe in der Praxis ___.,an,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_025,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich muss ___ Arzt gehen.,Ich muss ___ Arzt gehen.,zum,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_027,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Soll ich die Versichertenkarte ___?,Soll ich die Versichertenkarte ___?,mitbringen,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,medium,internal_label_sanitised;cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_029,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich möchte das Rezept ___.,Ich möchte das Rezept ___.,einlösen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_031,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bin bei der Krankenkasse ___.,Ich bin bei der Krankenkasse ___.,versichert,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_032,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich muss meine Versicherungsnummer ___.,Ich muss meine Versicherungsnummer ___.,angeben,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_035,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Können Sie mir das bitte schriftlich ___?,Können Sie mir das bitte schriftlich ___?,bestätigen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_036,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe ___.,Ich habe ___.,Fieber,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_038,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe starken ___.,Ich habe starken ___.,Husten,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_039,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe ___.,Ich habe ___.,Halsschmerzen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_040,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe starke ___.,Ich habe starke ___.,Kopfschmerzen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_041,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe ___.,Ich habe ___.,Bauchschmerzen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_042,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Mir ist ___.,Mir ist ___.,übel,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_044,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Mir ist ___.,Mir ist ___.,schwindelig,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_046,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe ___.,Ich habe ___.,Durchfall,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_047,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe eine ___.,Ich habe eine ___.,Erkältung,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_050,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich möchte meine Symptome ___.,Ich möchte meine Symptome ___.,beschreiben,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_051,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bin ___ gestern krank.,Ich bin ___ gestern krank.,seit,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_053,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bin ___ Freitag krankgeschrieben.,Ich bin ___ Freitag krankgeschrieben.,bis,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_054,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich komme ___ Montag wieder.,Ich komme ___ Montag wieder.,ab,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_058,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich bleibe heute zu ___.,Ich bleibe heute zu ___.,Hause,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_059,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich muss mich ___.,Ich muss mich ___.,erholen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_061,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,"Ich melde mich, wenn ich wieder gesund ___.","Ich melde mich, wenn ich wieder gesund ___.",bin,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_063,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,"Ich gebe Bescheid, wenn ich länger krank ___.","Ich gebe Bescheid, wenn ich länger krank ___.",bin,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat06_practice_family_cat06_pf_070,content/b1-m06-sick-leave.js,b1_m06,vocab_cloze,Ich habe seit Montag ___.,Ich habe seit Montag ___.,Rückenschmerzen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
