currentSourceFile,currentItemId,currentSourceRowId,v02RowId,matchStatus,oldManifestBucket,oldManifestAction,v02Decision,comparisonDecision,recoveryDecision,proposedBucket,proposedAction,currentTaskType,currentResponseSurface,targetFamily,hasV02ReplacementFields,replacementFieldList,currentPrompt,v02Prompt,currentStimulus,v02Stimulus,currentOptions,v02Options,currentAnswer,v02Answer,currentExplain,v02Explain,quarantineReason,productionReason,legacySeedReason,duplicateLineageStatus,riskFlag,notes
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_001,cat06-r-001,cat06-r-001,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_001,false,,Welche Form passt? work phone/message,,Report sick,,Ich möchte mich krankmelden. | sich melden | abmelden | avoid translationese and unnecessary medical detail,,Ich möchte mich krankmelden.,Ich möchte mich krankmelden.,Watch: Ich melde krank; Ich bin krank melden,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_002,cat06-r-002,cat06-r-002,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_002,false,,Welche Form passt? work absence,,Report sick,,Ich bin heute krank und kann nicht zur Arbeit kommen. | Urlaub | Termin absagen | avoid translationese and unnecessary medical detail,,Ich bin heute krank und kann nicht zur Arbeit kommen.,Ich bin heute krank und kann nicht zur Arbeit kommen.,Watch: Ich bin heute Krankheit,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_003,cat06-r-003,cat06-r-003,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_003,false,,Welche Form passt? course absence,,Report sick,,Ich kann heute leider nicht am Kurs teilnehmen. | zur Arbeit kommen | fehlen | avoid translationese and unnecessary medical detail,,Ich kann heute leider nicht am Kurs teilnehmen.,Ich kann heute leider nicht am Kurs teilnehmen.,Watch: am Kurs teilnehmen vs zum Kurs kommen,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_004,cat06-r-004,cat06-r-004,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_004,false,,Welche Form passt? course/work absence,,Report sick,,Ich fehle heute wegen Krankheit. | Urlaub | private Gründe | avoid translationese and unnecessary medical detail,,Ich fehle heute wegen Krankheit.,Ich fehle heute wegen Krankheit.,Watch: Ich fehle heute wegen krank,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_005,cat06-r-005,cat06-r-005,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_005,false,,Welche Form passt? work message,,Report sick,,Ich sage meinem Arbeitgeber Bescheid. | informieren | melden | avoid translationese and unnecessary medical detail,,Ich sage meinem Arbeitgeber Bescheid.,Ich sage meinem Arbeitgeber Bescheid.,Watch: Ich sage mein Arbeitgeber Bescheid,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_006,cat06-r-006,cat06-r-006,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_006,false,,Welche Form passt? course message,,Report sick,,Ich informiere die Kursleitung. | Bescheid sagen | schreiben | avoid translationese and unnecessary medical detail,,Ich informiere die Kursleitung.,Ich informiere die Kursleitung.,Watch: Ich informiere an die Kursleitung,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_008,cat06-r-008,cat06-r-008,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_008,false,,Welche Form passt? work/course absence,,Duration,,Ich bleibe heute zu Hause. | fehlen | krank sein | avoid translationese and unnecessary medical detail,,Ich bleibe heute zu Hause.,Ich bleibe heute zu Hause.,Watch: Ich bleibe heute nach Hause,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_009,cat06-r-009,cat06-r-009,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_009,false,,Welche Form passt? return plan,,Duration,,"Ich melde mich, wenn ich wieder gesund bin. | zurückrufen | wiederkommen | avoid translationese and unnecessary medical detail",,"Ich melde mich, wenn ich wieder gesund bin.","Ich melde mich, wenn ich wieder gesund bin.",Watch: verb placement after wenn,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_010,cat06-r-010,cat06-r-010,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_010,false,,Welche Form passt? expected absence,,Duration,,Voraussichtlich komme ich am Montag wieder. | wahrscheinlich | ab Montag | avoid translationese and unnecessary medical detail,,Voraussichtlich komme ich am Montag wieder.,Voraussichtlich komme ich am Montag wieder.,Watch: word order after fronted adverb,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_016,cat06-r-016,cat06-r-016,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_016,false,,Welche Form passt? general condition,,Symptoms,,Mir geht es nicht gut. | Ich bin krank | Ich habe Beschwerden | avoid translationese and unnecessary medical detail,,Mir geht es nicht gut.,Mir geht es nicht gut.,Watch: Ich geht es nicht gut,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_017,cat06-r-017,cat06-r-017,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_017,false,,Welche Form passt? general condition,,Symptoms,,Seit gestern geht es mir schlecht. | vor | ab | avoid translationese and unnecessary medical detail,,Seit gestern geht es mir schlecht.,Seit gestern geht es mir schlecht.,Watch: word order with seit,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_018,cat06-r-018,cat06-r-018,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_018,false,,Welche Form passt? fever,,Symptoms,,Ich habe Fieber. | Temperatur | Erkältung | avoid translationese and unnecessary medical detail,,Ich habe Fieber.,Ich habe Fieber.,Watch: Ich bin Fieber,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_019,cat06-r-019,cat06-r-019,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_019,false,,Welche Form passt? cough,,Symptoms,,Ich habe starken Husten. | Schnupfen | Halsschmerzen | avoid translationese and unnecessary medical detail,,Ich habe starken Husten.,Ich habe starken Husten.,Watch: adjective ending after accusative masculine,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_020,cat06-r-020,cat06-r-020,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_020,false,,Welche Form passt? sore throat,,Symptoms,,Ich habe Halsschmerzen. | Husten | Kopfschmerzen | avoid translationese and unnecessary medical detail,,Ich habe Halsschmerzen.,Ich habe Halsschmerzen.,Watch: wrong singular pattern,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_021,cat06-r-021,cat06-r-021,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_021,false,,Welche Form passt? headache,,Symptoms,,Ich habe starke Kopfschmerzen. | Schwindel | Fieber | avoid translationese and unnecessary medical detail,,Ich habe starke Kopfschmerzen.,Ich habe starke Kopfschmerzen.,Watch: wrong singular pattern,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_022,cat06-r-022,cat06-r-022,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_022,false,,Welche Form passt? stomach pain,,Symptoms,,Ich habe Bauchschmerzen. | Übelkeit | Durchfall | avoid translationese and unnecessary medical detail,,Ich habe Bauchschmerzen.,Ich habe Bauchschmerzen.,Watch: word order with seit,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_023,cat06-r-023,cat06-r-023,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_023,false,,Welche Form passt? nausea,,Symptoms,,Mir ist übel. | Übelkeit haben | Erbrechen | avoid translationese and unnecessary medical detail,,Mir ist übel.,Mir ist übel.,Watch: Ich bin übel,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_024,cat06-r-024,cat06-r-024,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_024,false,,Welche Form passt? dizziness,,Symptoms,,Mir ist schwindelig. | Schwindel haben | Kopfschmerzen | avoid translationese and unnecessary medical detail,,Mir ist schwindelig.,Mir ist schwindelig.,Watch: Ich bin schwindelig can be less target-safe,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_025,cat06-r-025,cat06-r-025,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_025,false,,Welche Form passt? diarrhoea,,Symptoms,,Ich habe Durchfall. | Bauchschmerzen | Übelkeit | avoid translationese and unnecessary medical detail,,Ich habe Durchfall.,Ich habe Durchfall.,Watch: register discomfort,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_027,cat06-r-027,cat06-r-027,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_027,false,,Welche Form passt? pain,,Symptoms,,Ich habe starke Schmerzen. | Beschwerden | Fieber | avoid translationese and unnecessary medical detail,,Ich habe starke Schmerzen.,Ich habe starke Schmerzen.,Watch: wrong adjective ending if expanded,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_028,cat06-r-028,cat06-r-028,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_028,false,,Welche Form passt? cold,,Symptoms,,Ich habe eine Erkältung. | Grippe | Infekt | avoid translationese and unnecessary medical detail,,Ich habe eine Erkältung.,Ich habe eine Erkältung.,Watch: using Grippe casually for cold,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
content/b1-m06-sick-leave.js,v080149_cat06_redemittel_cat06_r_030,cat06-r-030,cat06-r-030,matched_replacement_layer,Production Practice,exclude from normal auto-graded practice; route later to separate self-marked Production Practice,revise_light,revise_light,,EXCEPTION_REVIEW,manual review: comparison/recovery row exists but decision is not apply-ready,Auswahl,selected_choice_value,CAT06-redemittel-cat06_r_030,false,,Welche Form passt? ask appointment,,Doctor appointment,,Ich brauche einen Termin beim Arzt. | Arzttermin | Sprechstunde | avoid translationese and unnecessary medical detail,,Ich brauche einen Termin beim Arzt.,Ich brauche einen Termin beim Arzt.,Watch: using *in Arzt*,,,,,duplicate_v02_lineage_resolved,unclear_v02_decision,
