queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-00209,v080149_cat05_practice_family_cat05_pf_083,cat05-pf-083,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00210,v080149_cat05_practice_family_cat05_pf_085,cat05-pf-085,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00211,v080149_cat05_practice_family_cat05_pf_087,cat05-pf-087,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00212,v080149_cat05_practice_family_cat05_pf_089,cat05-pf-089,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00213,v080149_cat05_practice_family_cat05_pf_091,cat05-pf-091,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00214,v080149_cat05_practice_family_cat05_pf_094,cat05-pf-094,content/b1-m05-first-day-contract-basics.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m05,b1-05,b1_m05,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00220,v080149_cat06_practice_family_cat06_pf_001,cat06-pf-001,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00221,v080149_cat06_practice_family_cat06_pf_002,cat06-pf-002,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00222,v080149_cat06_practice_family_cat06_pf_006,cat06-pf-006,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00223,v080149_cat06_practice_family_cat06_pf_007,cat06-pf-007,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00224,v080149_cat06_practice_family_cat06_pf_008,cat06-pf-008,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00225,v080149_cat06_practice_family_cat06_pf_011,cat06-pf-011,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00226,v080149_cat06_practice_family_cat06_pf_013,cat06-pf-013,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00227,v080149_cat06_practice_family_cat06_pf_015,cat06-pf-015,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00228,v080149_cat06_practice_family_cat06_pf_017,cat06-pf-017,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00229,v080149_cat06_practice_family_cat06_pf_018,cat06-pf-018,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00230,v080149_cat06_practice_family_cat06_pf_023,cat06-pf-023,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00231,v080149_cat06_practice_family_cat06_pf_025,cat06-pf-025,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00233,v080149_cat06_practice_family_cat06_pf_029,cat06-pf-029,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00234,v080149_cat06_practice_family_cat06_pf_031,cat06-pf-031,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00235,v080149_cat06_practice_family_cat06_pf_032,cat06-pf-032,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00236,v080149_cat06_practice_family_cat06_pf_035,cat06-pf-035,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00237,v080149_cat06_practice_family_cat06_pf_036,cat06-pf-036,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00238,v080149_cat06_practice_family_cat06_pf_038,cat06-pf-038,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00239,v080149_cat06_practice_family_cat06_pf_039,cat06-pf-039,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00240,v080149_cat06_practice_family_cat06_pf_040,cat06-pf-040,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00241,v080149_cat06_practice_family_cat06_pf_041,cat06-pf-041,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00242,v080149_cat06_practice_family_cat06_pf_042,cat06-pf-042,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00243,v080149_cat06_practice_family_cat06_pf_044,cat06-pf-044,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00244,v080149_cat06_practice_family_cat06_pf_046,cat06-pf-046,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00245,v080149_cat06_practice_family_cat06_pf_047,cat06-pf-047,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00246,v080149_cat06_practice_family_cat06_pf_050,cat06-pf-050,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00247,v080149_cat06_practice_family_cat06_pf_051,cat06-pf-051,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00248,v080149_cat06_practice_family_cat06_pf_053,cat06-pf-053,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
rq-00249,v080149_cat06_practice_family_cat06_pf_054,cat06-pf-054,content/b1-m06-sick-leave.js,docs/qa/v0.85.1_prompt_cue_review_queue.csv,v0.85.1,cloze_needs_review;normal_practice_excluded_by_display_schema,cloze_needs_review;normal_practice_excluded_by_display_schema,found,b1_m06,b1-06,b1_m06,vocab_cloze,typed,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,QUARANTINED_NO_ACTION_NOW,"Current row is quarantined, review-only, inactive, or normal-practice ineligible.",No learner-facing change now.,low
