exceptionType,currentSourceFile,currentItemId,v02RowId,v02RowNumber,v02Decision,proposedBucket,reason,currentTaskType,currentResponseSurface,sourceFile
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_033,cat07-coll-033,43154,human_review | collocation:cloze; repair,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_033,cat07-coll-033,43154,human_review | collocation:cloze; repair,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_034,cat07-coll-034,43155,human_review | collocation:cloze; repair,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_034,cat07-coll-034,43155,human_review | collocation:cloze; repair,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_035,cat07-coll-035,43156,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_036,cat07-coll-036,43157,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_037,cat07-coll-037,43158,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_collocation_cat07_coll_038,cat07-coll-038,43159,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_COLLOCATION_BANK_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_001,cat07-cs-001,43160,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_002,cat07-cs-002,43161,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_003,cat07-cs-003,43162,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_004,cat07-cs-004,43163,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_005,cat07-cs-005,43164,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_006,cat07-cs-006,43165,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_007,cat07-cs-007,43166,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_008,cat07-cs-008,43167,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_009,cat07-cs-009,43168,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_010,cat07-cs-010,43169,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_011,cat07-cs-011,43170,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_012,cat07-cs-012,43171,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_013,cat07-cs-013,43172,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_014,cat07-cs-014,43173,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_015,cat07-cs-015,43174,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_016,cat07-cs-016,43175,human_review | contrastset:leave process,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_016,cat07-cs-016,43175,human_review | contrastset:leave process,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_017,cat07-cs-017,43176,human_review | contrastset:leave types,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_017,cat07-cs-017,43176,human_review | contrastset:leave types,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_018,cat07-cs-018,43177,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_019,cat07-cs-019,43178,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_020,cat07-cs-020,43179,human_review | contrastset:approval wording,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_020,cat07-cs-020,43179,human_review | contrastset:approval wording,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_021,cat07-cs-021,43180,human_review | contrastset:role,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
current_exception,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_021,cat07-cs-021,43180,human_review | contrastset:role,Exception,manual review: unrecognised v0.2 decision vocabulary,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_022,cat07-cs-022,43181,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_023,cat07-cs-023,43182,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_contrast_cat07_cs_024,cat07-cs-024,43183,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Auswahl,selected_choice_value,OZMOSIS_B1_CAT07_CONTRAST_SETS_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_001,cat07-pf-001,43237,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_002,cat07-pf-002,43238,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_003,cat07-pf-003,43239,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_004,cat07-pf-004,43240,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_005,cat07-pf-005,43241,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_006,cat07-pf-006,43242,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_007,cat07-pf-007,43243,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_008,cat07-pf-008,43244,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_009,cat07-pf-009,43245,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
duplicate_mapping_same_decision,content/b1-m07-meetings-leave-requests.js,v080149_cat07_practice_family_cat07_pf_010,cat07-pf-010,43246,keep_as_is_or_usable,Exception,Current item maps to multiple v0.2 rows with same interpreted decision; selected row is deterministic but should be reviewed before apply.,Luecke,typed,OZMOSIS_B1_CAT07_PRACTICE_FAMILIES_v0_1.csv
