issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_046,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_047,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_048,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_050,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_051,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_054,active,b1_m07,contrast,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_056,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_057,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_058,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_059,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_066,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_070,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_072,active,b1_m07,satzbau,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_079,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_080,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_082,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_086,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_087,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_092,active,b1_m07,correction,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_093,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_094,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_095,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_096,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_097,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_098,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_099,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,medical_legal_admin_review,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_practice_family_cat07_pf_100,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_redemittel_cat07_r_003,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
review_queue_item,b1_m07,v080149_cat07_redemittel_cat07_r_004,active,b1_m07,production,review_flagged_imported,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,HR/leave/meeting-process nuance; confirm B1-safe wording before import.,register_unclear,Item is excluded or marked for review.
