queueId,itemId,sourceRowId,sourceFile,originQueueFile,originVersion,issueType,issueCodes,currentManifestStatus,currentRouteKey,currentModuleKey,currentContentBankKey,currentTaskType,currentAnswerMode,currentResponseSurface,normalPracticeEligible,normalAutoGradedPracticeEligible,activeB1Evidence,reviewOnly,v02ApplyGateStatus,sourceCleanupBatch,feedbackCleanupBatch,metadataProvenance,metadataConfidence,currentResolutionBucket,currentResolutionReason,recommendedNextAction,riskLevel
rq-04111,v080149_cat02_wortschatz_cat02_w_035,cat02-w-035,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04112,v080149_cat02_wortschatz_cat02_w_039,cat02-w-039,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04113,v080149_cat02_wortschatz_cat02_w_040,cat02-w-040,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04114,v080149_cat02_wortschatz_cat02_w_043,cat02-w-043,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04115,v080149_cat02_wortschatz_cat02_w_045,cat02-w-045,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04116,v080149_cat02_wortschatz_cat02_w_046,cat02-w-046,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04117,v080149_cat02_wortschatz_cat02_w_047,cat02-w-047,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04118,v080149_cat02_wortschatz_cat02_w_048,cat02-w-048,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04119,v080149_cat02_wortschatz_cat02_w_049,cat02-w-049,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04120,v080149_cat02_wortschatz_cat02_w_061,cat02-w-061,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04121,v080149_cat02_wortschatz_cat02_w_067,cat02-w-067,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04122,v080149_cat02_wortschatz_cat02_w_070,cat02-w-070,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04123,v080149_cat02_wortschatz_cat02_w_072,cat02-w-072,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04124,v080149_cat02_wortschatz_cat02_w_074,cat02-w-074,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04125,v080149_cat02_wortschatz_cat02_w_075,cat02-w-075,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04126,v080149_cat02_wortschatz_cat02_w_076,cat02-w-076,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04127,v080149_cat02_wortschatz_cat02_w_077,cat02-w-077,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04128,v080149_cat02_wortschatz_cat02_w_078,cat02-w-078,b1_m01,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_x_vs_y_internal_label,Raw item text contains X-vs-Y style internal label.,found,b1_m01,b1-01,b1_m01,multiple_choice,selected_choice_value,,,,true,,,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04129,v080149_cat01_collocation_cat01_coll_001,cat01-coll-001,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04130,v080149_cat01_collocation_cat01_coll_002,cat01-coll-002,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04131,v080149_cat01_collocation_cat01_coll_003,cat01-coll-003,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04132,v080149_cat01_collocation_cat01_coll_004,cat01-coll-004,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04133,v080149_cat01_collocation_cat01_coll_005,cat01-coll-005,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04134,v080149_cat01_collocation_cat01_coll_006,cat01-coll-006,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04135,v080149_cat01_collocation_cat01_coll_007,cat01-coll-007,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04136,v080149_cat01_collocation_cat01_coll_008,cat01-coll-008,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04137,v080149_cat01_collocation_cat01_coll_009,cat01-coll-009,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04138,v080149_cat01_collocation_cat01_coll_010,cat01-coll-010,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04139,v080149_cat01_collocation_cat01_coll_011,cat01-coll-011,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04140,v080149_cat01_collocation_cat01_coll_012,cat01-coll-012,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04141,v080149_cat01_collocation_cat01_coll_013,cat01-coll-013,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04142,v080149_cat01_collocation_cat01_coll_014,cat01-coll-014,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04143,v080149_cat01_collocation_cat01_coll_015,cat01-coll-015,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04144,v080149_cat01_collocation_cat01_coll_016,cat01-coll-016,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04145,v080149_cat01_collocation_cat01_coll_017,cat01-coll-017,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
rq-04146,v080149_cat01_collocation_cat01_coll_018,cat01-coll-018,b1_m02,docs/qa/v0.85.4_completion_gate_prompt_cue_issues.csv,v0.85.4,raw_backtick_or_internal_label,Raw item text contains backtick or internal label pattern.,found,b1_m02,b1-02,b1_m02,multiple_choice,selected_choice_value,,false,,false,true,quarantined_v0_85_6a_2,,,explicit,high,RESOLVED_BY_V0856_SOURCE_CLEANUP,Runtime display gates report zero active display-contract defects for this source-display issue class.,No action now.,low
